UserWise, 6 groups. Version 15 of notebook. Best of leaderboard up to now (06 02 02) is 0.07859379381621226 on val, 0.09847160817320726 on test.
61,0.059451073686930964,0.40248434713971326,0.5380645791733558,0.5759147507105787,0.31322821336998913,0.11085703591943223,0.5051552961042208,0.27441835473764026,0.22042634915813902,0.49290673544638425,0.3121072371953828,0.19498602735823292,0.4250720754484631,0.2448685446179247,0.3300593799336123,0.5042530653838244,0.22990361929961467,0.265843315316561,0.07842894501733426,0.0978823156637588
62,0.11210969303286085,0.34384381072570896,0.5440464962414302,0.5570022704370228,0.30761915552266406,0.13537857404031312,0.4066614194448866,0.3591299693036408,0.23420861125147258,0.5818420734684054,0.27440301195892103,0.14375491457267361,0.4304105042632807,0.24674302258566402,0.3228464731510553,0.5733197938085125,0.24429270304919312,0.18238750314229443,0.07824071918290271,0.09778191225946695
63,0.08038791165283794,0.4070674383717019,0.5125446499754601,0.6124940648272088,0.28170215409811983,0.10580378107467131,0.27804922530802967,0.23376019050001232,0.48819058419195804,0.41048066987695925,0.47221488218784746,0.1173044479351932,0.33559740230733376,0.34789849802200046,0.31650409967066595,0.6178658970104076,0.15131434391262982,0.23081975907696273,0.0780254821381405,0.09746379430390989
64,0.07160140739154416,0.473166015088225,0.4552325775202309,0.5751253708635392,0.3225707492026762,0.10230387993378483,0.5294237341949797,0.2858951834284876,0.1846810823765328,0.49892032273527365,0.3069051177519475,0.19417455951277895,0.4238106018100594,0.31045474237882925,0.26573465581111116,0.5976581237118138,0.095476529128537,0.3068653471596493,0.07831254526684679,0.09771826220857227
65,0.10579986395548482,0.3662093207787899,0.5279908152657252,0.5407541833644013,0.3539759587477939,0.1052698578878049,0.322288905836611,0.3435561831581448,0.33415491100524425,0.39647309248635026,0.4330027104379861,0.17052419707566355,0.42631935816592437,0.2935236755208604,0.2801569663132153,0.6292367595452051,0.20608672505759687,0.16467651539719796,0.07800156434393898,0.09755882163384916
66,0.07844148270400904,0.3732627231203566,0.5482957941756345,0.5943066706761329,0.2717432552437702,0.133950074080097,0.3951310412655048,0.23129174886728862,0.3735772098672066,0.5672819635489568,0.2855465904253582,0.14717144602568516,0.33779084847132257,0.21233627962808924,0.44987287190058817,0.4891468812489333,0.18780649575636582,0.3230466229947009,0.0781188431323887,0.09758259985591888
67,0.017505648858916676,0.47241109323426733,0.5100832579068161,0.6577036507966246,0.26507236060083866,0.07722398860253674,0.24349630792681096,0.5442455749903841,0.2122581170828051,0.4580104648333078,0.3208388045806869,0.2211507305860052,0.38722449673341774,0.27718969739573807,0.33558580587084424,0.5575007772079089,0.2241781288471009,0.21832109394499016,0.07807104072827366,0.09755006160371511
68,0.055209404856499195,0.2923280185973744,0.6524625765461264,0.424566545590232,0.5070522305134407,0.0683812238963274,0.43647893060077875,0.22509076461372468,0.33843030478549657,0.4754652713030031,0.39691625754579823,0.1276184711511987,0.4420607192108289,0.2547105593177702,0.30322872147140095,0.614618701290052,0.155398000422358,0.22998329828758995,0.07825872642107393,0.09750488615213934
69,0.06698471724766902,0.2948696572493367,0.6381456255029943,0.583727388387972,0.2935571635282684,0.12271544808375952,0.43441387154586186,0.24774204951081488,0.3178440789433231,0.5976105275814882,0.2685445462258168,0.13384492619269495,0.3215903654640074,0.36452894256684415,0.3138806919691486,0.567765997067259,0.12662988177881834,0.30560412115392266,0.07831737972317179,0.09756692164804029
70,0.10785709500295629,0.4234179424642367,0.4687249625328071,0.5963128319944818,0.31577058126659774,0.08791658673892036,0.3385248161347959,0.3163861269064083,0.3450890569587958,0.4745491346350907,0.31193988200449757,0.21351098336041172,0.48782996582331933,0.21078896044281203,0.3013810737338687,0.6906383878374894,0.06969228985776893,0.23966932230474164,0.07803952726181825,0.09764631212626304
71,0.05262635444657219,0.3046730286395959,0.642700616913832,0.6687568693986005,0.2633372021275969,0.06790592847380263,0.3729940716130484,0.23193546791431968,0.39507046047263195,0.574785320971788,0.25644938659739946,0.16876529243081248,0.39748703630818427,0.25418332660074855,0.3483296370910671,0.47362982180018975,0.24119558625794832,0.2851745919418619,0.07834652313916171,0.0977136425578844
72,0.03881644593675076,0.2819632823889211,0.6792202716743281,0.6951626197252483,0.2061551388881668,0.0986822413865848,0.4195397061266113,0.3116570784916695,0.2688032153817193,0.5496641437663728,0.2903144719339806,0.16002138429964657,0.3750602989267512,0.3257898971221509,0.29914980395109797,0.46378558272122355,0.23128672594418553,0.3049276913345909,0.07832588680574636,0.09764020006342637
73,0.019617572032080883,0.3691545833294452,0.611227844638474,0.7571518037156162,0.15289605733563794,0.0899521389487457,0.41760922367845127,0.2837963963373146,0.29859437998423405,0.4392334002764032,0.33313500617035424,0.22763159355324253,0.33702514309491993,0.2745679443968133,0.38840691250826687,0.49527438032161175,0.2430499736568873,0.261675646021501,0.078206177391312,0.09764835498983512
74,0.0002460003542346322,0.23999966435192063,0.7597543352938447,0.6526206597770982,0.2699300345540865,0.07744930566881528,0.316356294604603,0.19935213585832254,0.48429156953707453,0.6576002311468312,0.23963763123662973,0.10276213761653899,0.39035226387374344,0.3167874454326925,0.29286029069356395,0.580067282307605,0.2667420078926767,0.15319070979971833,0.07823579853033209,0.09790127832235976
75,0.057298186765471125,0.2427406043686932,0.6999612088658357,0.6446609353743044,0.28129036929290524,0.07404869533279043,0.3421019886910068,0.20946834586974156,0.4484296654392517,0.46553904902287796,0.3635341346497431,0.17092681632737897,0.48668707320331467,0.3108483501801871,0.2024645766164983,0.6125390099409226,0.14653563577819131,0.24092535428088604,0.07808086217219971,0.09786832340897075
76,0.1300270810754424,0.3109631832030833,0.5590097357214743,0.6194901316518174,0.3414948754542114,0.03901499289397125,0.5566402241249732,0.28281636694687257,0.16054340892815427,0.47307083118815024,0.35356340067527203,0.17336576813657786,0.4025360893338463,0.2786556010945611,0.31880830957159256,0.5107388149911839,0.3155145951945039,0.1737465898143122,0.07828406542655408,0.09788857398203603
77,0.05817057598305162,0.30226115914549384,0.6395682648714546,0.7779157060900638,0.17641519702775463,0.04566909688218164,0.40705355991745784,0.3069326445382572,0.28601379554428497,0.45186111223178005,0.2773348039475832,0.27080408382063687,0.47505528809942843,0.2454476096041559,0.2794971022964156,0.4997675068592857,0.22167606115931363,0.2785564319814007,0.07818238293227833,0.0978203078969498
78,0.08980835547719164,0.3051338504456925,0.6050577940771158,0.6144993043170572,0.3225332962212695,0.06296739946167319,0.39360756086782955,0.3072525936640193,0.29913984546815114,0.6288549843872483,0.2252082216014244,0.14593679401132725,0.31262471131167974,0.37497816394459316,0.31239712474372705,0.30966388229669956,0.4012465354695946,0.2890895822337058,0.07818580175366717,0.09746381868285839
79,0.028626564261078832,0.26446434595150875,0.7069090897874125,0.677275658127906,0.15759823022090227,0.16512611165119176,0.3497283565438476,0.2753679454111956,0.3749036980449569,0.5084353067273574,0.28728458224768116,0.20428011102496133,0.3624283341733372,0.2903295937662849,0.3472420720603779,0.4834940242962327,0.13582782546083222,0.38067815024293505,0.07805463514296267,0.09741062532086601
80,0.06076926237230021,0.33366971295577186,0.6055610246719278,0.7134918005347107,0.20659926552680974,0.07990893393847959,0.21542857311934,0.14683049855293578,0.6377409283277242,0.7153702624239994,0.1583992521042759,0.1262304854717247,0.3862860113217533,0.2030066631189694,0.41070732555927736,0.4533421228405558,0.2636051898414693,0.283052687317975,0.07794305592066329,0.09709602551514059
81,0.027371472788785205,0.2163620899087582,0.7562664373024566,0.6725691099756904,0.2888399203491278,0.03859096967518184,0.47079971389192216,0.20340752563423573,0.3257927604738421,0.5489708263859892,0.25165980208956595,0.1993693715244449,0.3564378255693327,0.2504739212544633,0.39308825317620394,0.423027246297992,0.29247329450041676,0.2844994592015914,0.07844536372743695,0.09761800893937385
82,0.019552387358941565,0.28786272815800296,0.6925848844830554,0.6848157517462679,0.27601827362821596,0.039165974625516145,0.5057202318208867,0.2210334424816626,0.2732463256974507,0.49953006306857856,0.28146588161229547,0.21900405531912592,0.3478301998244097,0.25949378273846074,0.39267601743712954,0.46729356925721927,0.24902253557599505,0.2836838951667857,0.078399992514414,0.09769964022054707
83,0.012471223007627276,0.36138054993674795,0.6261482270556249,0.6579441669750469,0.28222469754638957,0.059831135478563474,0.5400833397584498,0.17651545521574766,0.2834012050258025,0.4409921629073083,0.31321104969899266,0.24579678739369898,0.3229403003409688,0.31895986019984995,0.35809983945918117,0.43384915427302956,0.27453845698629126,0.2916123887406791,0.07836015249766291,0.0977323272966782
84,0.014386741438351083,0.24451188494553144,0.7411013736161175,0.6284781662669737,0.3316134630333018,0.03990837069972453,0.44181849553088026,0.2257975295778433,0.3323839748912764,0.4784128336462235,0.3480417891873342,0.17354537716644242,0.3484468987754757,0.3035221790530078,0.3480309221715165,0.5332664593437899,0.2564918467785226,0.21024169387768732,0.07840547864325559,0.09778196047654723
85,0.048429438112754054,0.2670112442811279,0.6845593176061181,0.5711172052882819,0.3447903087708888,0.08409248594082937,0.4085170140796817,0.2550759924014148,0.33640699351890346,0.562248855074202,0.2833724268619436,0.1543787180638545,0.3344961107187583,0.394364638734144,0.27113925054709764,0.6307374454070893,0.19618199786825313,0.17308055672465747,0.07828363492397236,0.09776023006428172
86,0.03797921450936689,0.2651510682661971,0.6968697172244359,0.5384649895496814,0.39441363092703907,0.06712137952327964,0.383246118422028,0.4136314267504393,0.20312245482753266,0.48706342782209416,0.34627008181279256,0.16666649036511338,0.31156540919732334,0.35951344280428943,0.32892114799838723,0.48835048166560713,0.3482311067261069,0.16341841160828585,0.07816469513482163,0.09747473631906703
87,0.09743351125199219,0.20035693893149986,0.7022095498165081,0.5834508201963613,0.33917508393582096,0.07737409586781771,0.41292634501305403,0.1723256956416149,0.41474795934533115,0.5631786601173744,0.24511108588055947,0.19171025400206615,0.3300339001022342,0.23812918259149451,0.4318369173062712,0.5347176645805302,0.2863956290789144,0.17888670634055548,0.07829841617579131,0.0976884169733064
88,0.012544887655767459,0.3737839058091957,0.6136712065350369,0.624659475657423,0.32152492368794433,0.05381560065463262,0.4058578237870027,0.2227809891153364,0.37136118709766086,0.5040340277468757,0.30290805341336596,0.1930579188397582,0.4250715380605438,0.2788076088259149,0.29612085311354125,0.489553592886064,0.29298931614983925,0.21745709096409677,0.07843246910547542,0.09799882303771382
89,0.04859899645206744,0.43183034141274296,0.5195706621351898,0.7392169012567856,0.22254462884210807,0.03823846990110629,0.2561492965537769,0.34695484363273904,0.3968958598134841,0.7062267577764529,0.18383682850958977,0.10993641371395724,0.4074563287262904,0.267824456541009,0.32471921473270055,0.32484027889841827,0.30453780554258986,0.37062191555899177,0.0783623653057603,0.09729020160639289
90,0.037108723953098215,0.4294003438582889,0.5334909321886129,0.48753675836796173,0.41978133477490637,0.09268190685713186,0.3129395205983151,0.2729580265407685,0.4141024528609163,0.48627445615553505,0.2946421734230345,0.2190833704214304,0.44860531495478,0.2463259983956203,0.30506868664959974,0.37111132421528503,0.4172014326044376,0.21168724318027735,0.07844056960105261,0.09772724995041279
91,0.03528952428591693,0.44158248004014183,0.5231279956739412,0.5244640956263353,0.37117619467675933,0.10435970969690539,0.323808783742668,0.25126130800254765,0.4249299082547843,0.5000226829445955,0.31114543619898827,0.18883188085641622,0.4161634885701619,0.24021403304816152,0.34362247838167653,0.3783430545235209,0.3954155552892838,0.2262413901871953,0.0784332995214361,0.09772365218052406
92,0.036306338935929904,0.4239021209898645,0.5397915400742055,0.4677638907228557,0.4367846630915211,0.0954514461856232,0.3146509890861874,0.21623173657738715,0.4691172743364254,0.4707366022850341,0.3249729263941555,0.20429047132081032,0.5083938276579041,0.22156593508867187,0.2700402372534241,0.3613950692729272,0.4085626197982414,0.23004231092883143,0.07831046555082427,0.0979634452066653
93,0.010167502504482536,0.36688433365437884,0.6229481638411386,0.5801660050765525,0.35112411062049703,0.06870988430295041,0.33621682597537106,0.24599660681200483,0.417786567212624,0.54927192561145,0.304795804446334,0.14593226994221598,0.4463380365236506,0.23421787505928363,0.3194440884170657,0.37350750019323237,0.38679425215726493,0.23969824764950265,0.07845573445984992,0.0977472770840548
94,0.0096375989367208,0.3695864132833856,0.6207759877798936,0.5072915224477381,0.42160856909097155,0.07109990846129029,0.328180242645745,0.24323926837289622,0.4285804889813587,0.5490454475357518,0.3046514860703529,0.14630306639389531,0.43762824263150135,0.2582165865423413,0.30415517082615745,0.3053425447639638,0.4345905104286786,0.26006694480735765,0.07841215094051614,0.09751827316277685
95,0.002998081412603237,0.449078262173613,0.5479236564137837,0.5815503434331551,0.35646885936967676,0.061980797197168105,0.44110020187648225,0.23770352901572503,0.3211962691077927,0.5082766722274069,0.2731368358812776,0.2185864918913154,0.47509200210935004,0.2452423096664054,0.2796656882242445,0.3911257071338402,0.4930246039282012,0.11584968893795868,0.07835390704287691,0.09779743236929513
96,0.026238504434622036,0.40917167748253847,0.5645898180828395,0.5314637075781516,0.3755320417493552,0.09300425067249307,0.19661012418401094,0.21574497338272625,0.587644902433263,0.4597371125772779,0.34022039730789977,0.20004249011482236,0.47997023250561505,0.22917865231262777,0.29085111518175727,0.32389212034226117,0.3928636788959198,0.2832442007618191,0.0780828187983868,0.09736017033347806
97,0.0355477176270779,0.3720231807676647,0.5924291016052573,0.5551005924982612,0.36828611491263946,0.07661329258909938,0.3606923978681741,0.22814260324559177,0.41116499888623415,0.554577019086125,0.2920352299298175,0.15338775098405755,0.4523015111043109,0.26568229580383534,0.28201619309185366,0.3950275280450723,0.4701722404450062,0.1348002315099215,0.07831741943212146,0.09772525651749665
98,0.04866235195751252,0.41148292104112133,0.539854727001366,0.5842230050579026,0.35718328307768166,0.05859371186441574,0.45117652587519425,0.19780344532239916,0.3510200288024066,0.5521675956413729,0.2793900126804959,0.16844239167813138,0.49141233560361086,0.21287386100509642,0.2957138033912927,0.31675413975569894,0.48746552983383423,0.19578033041046677,0.07840600722281446,0.09781134122857664
99,0.010039172171725244,0.3713456123289319,0.618615215499343,0.4943022133017998,0.3690047061645964,0.13669308053360382,0.35910569334070847,0.24811628905595343,0.392778017603338,0.4604789750630425,0.3328456852225687,0.20667533971438878,0.3752141923586728,0.29116229108271297,0.3336235165586142,0.33159713172981026,0.3921788994756649,0.2762239687945249,0.07833326795466154,0.09758035947658625
100,0.0001724074421086278,0.3306378999247361,0.6691896926331552,0.5296114896402073,0.3617218668086146,0.10866664355117814,0.22518343044436787,0.3314946800809691,0.443321889474663,0.5694526817577047,0.31622632323398264,0.11432099500831262,0.5166805148001882,0.23323892772505217,0.25008055747475955,0.3601543529702896,0.42820215258798505,0.21164349444172556,0.07830272331031311,0.09787575978419381
101,0.06643334897149293,0.2847608314528345,0.6488058195756726,0.6757178831804754,0.24898504622199788,0.07529707059752666,0.3768195485988733,0.22334542240510796,0.39983502899601875,0.5035973345564639,0.28780395936594655,0.20859870607758937,0.3863937519631127,0.3057595469999951,0.3078467010368921,0.41238110120826366,0.3040452627607353,0.28357363603100105,0.0783235792790861,0.09780515930677033
102,0.023391265419363302,0.4060087599450635,0.5705999746355731,0.6498960280480793,0.30252014042443254,0.04758383152748808,0.38411840152300275,0.22023861952720566,0.39564297894979167,0.5775557108152557,0.207847833514138,0.21459645567060628,0.4180091793125502,0.23810770278317434,0.3438831179042755,0.4362061070514074,0.32410511746324544,0.23968877548534726,0.07851010237778978,0.09783448077493351
103,0.02471413540267693,0.48592564175984115,0.48936022283748193,0.646682799314367,0.3088978847963501,0.044419315889282794,0.4353998288280943,0.19616663360759468,0.3684335375643111,0.6281366543031309,0.20693396735728703,0.16492937833958196,0.392587761074018,0.3027979072931518,0.30461433163283014,0.3967544889259251,0.366722230456595,0.23652328061747996,0.07849920662663172,0.09788091390183623
104,0.021762014701932147,0.49606686804629374,0.4821711172517741,0.6431549495937549,0.3125799052629835,0.044265145143261596,0.3446313102856638,0.2052882658157548,0.45008042389858144,0.6582875990908816,0.1962846827497196,0.1454277181593987,0.39396872765480956,0.3069270222130356,0.29910425013215486,0.4078479853935735,0.3808090738709161,0.21134294073551047,0.07842636095693147,0.09787621170054721
105,0.025236146866756983,0.4639881883897799,0.510775664743463,0.6250559982027376,0.31608662327260967,0.0588573785246527,0.4592355102773317,0.1775566814923913,0.36320780823027704,0.7001327772753742,0.16619284121506228,0.1336743815095635,0.3336662048497896,0.27913458794040896,0.38719920720980155,0.3759909772573596,0.3547773851705426,0.26923163757209784,0.07848894332049546,0.0975604324991111
106,0.02762934168069377,0.44741847652528366,0.5249521817940226,0.7529441537232292,0.22159172881856493,0.025464117458205884,0.4045884962466118,0.22402668595246394,0.37138481780092436,0.6244147371679342,0.20718178718147795,0.168403475650588,0.33417418506472735,0.2786816020682999,0.38714421286697276,0.36312357738830786,0.33035356911548963,0.30652285349620245,0.07830774027843594,0.09747933726586144
107,0.054719236317032294,0.47350955340605966,0.47177121027690805,0.6479281951592523,0.2954624620024837,0.056609342838264076,0.3415601718866422,0.13370824279757362,0.5247315853157841,0.7292502356899603,0.13624498508827407,0.13450477922176568,0.32569745614385676,0.23258921152345965,0.4417133323326836,0.27630507926869813,0.459146529599558,0.26454839113174394,0.07794209480388194,0.0973357377574821
108,0.030238373286706775,0.4395749244007763,0.5301867023125171,0.6200184339839157,0.33553288977091933,0.04444867624516505,0.4431385012338803,0.18611818642316436,0.3707433123429554,0.7177662747281024,0.1683116413886281,0.11392208388326944,0.3194697633225651,0.26299567972734794,0.41753455695008695,0.365320696965212,0.3832143544147822,0.25146494862000596,0.07847867132191305,0.09752118223654904
109,0.022628417696598832,0.43915138709224544,0.5382201952111556,0.7175368216176744,0.25219420643474855,0.03026897194757712,0.37275792563612237,0.21185195246714042,0.41539012189673724,0.681635080511029,0.16986717096841383,0.14849774852055717,0.3153794510312339,0.2944532223033952,0.39016732666537096,0.30621380297071493,0.37921471222915837,0.31457148480012664,0.07821556201378986,0.09721512574089297
110,0.031156290342164987,0.4346897177854403,0.5341539918723947,0.6157548021778267,0.3522828958794125,0.03196230194276073,0.45821361623330714,0.2153667604197695,0.32641962334692326,0.7038827502705036,0.15817875584160723,0.13793849388788926,0.33997827798619124,0.23254812495990057,0.4274735970539082,0.30069300958296863,0.37296327543376556,0.3263437149832658,0.07836550508740418,0.09729012842132774
111,0.050106003798845056,0.44131681617846313,0.5085771800226918,0.6378519779549416,0.2966830444622375,0.06546497758282084,0.43787384107857885,0.19351059809910673,0.3686155608223144,0.6333401953206222,0.21986187675874236,0.14679792792063556,0.33129416595472716,0.28887895717968365,0.379826876865589,0.3833722942058991,0.37922507675317857,0.23740262904092224,0.07840883602674563,0.09779512851759523
112,0.030308455306316224,0.4719361349939114,0.49775540969977233,0.6239606717182462,0.31968902630350676,0.056350301978247086,0.45403242706503427,0.16077697498395493,0.38519059795101074,0.5447042633453366,0.2516206438257429,0.20367509282892055,0.3428762196589182,0.2309771089445059,0.426146671396576,0.4362127086279592,0.3793752242553973,0.18441206711664346,0.07829931955819079,0.09778795879168124
113,0.01050320907498981,0.45365605317173674,0.5358407377532736,0.6100074661978548,0.33370452929566097,0.05628800450648412,0.3887235491674985,0.22705814045336,0.38421831037914145,0.7359000947354465,0.1567131954701045,0.10738670979444899,0.3712850113202687,0.26256286110275406,0.3661521275769772,0.33302441114460396,0.32203054352984567,0.34494504532555037,0.07840169462914154,0.09730151500317179
114,0.057258817005526166,0.47223026121378914,0.4705109217806847,0.6186733269487641,0.33487545436564203,0.046451218685593994,0.5182326212503979,0.17003156447957785,0.3117358142700242,0.6125186064676986,0.21010172472680172,0.17737966880549969,0.425008227885016,0.29036581351353385,0.28462595860145024,0.36860669994670825,0.3458902788060352,0.28550302124725657,0.07850826005430239,0.09779692696580203
115,0.05138458666807334,0.4724911846108335,0.47612422872109317,0.5643251500419478,0.4087109625149869,0.026963887443065368,0.5362123296583787,0.1647676881616668,0.29901998217995446,0.5923951315286361,0.235413533741768,0.172191334729596,0.34855947257845055,0.3378169053945756,0.3136236220269739,0.367317240323478,0.3469443290901632,0.2857384305863587,0.0786543821639811,0.09761902418549494
116,0.0554584382192289,0.4803033022430803,0.46423825953769077,0.7147392359824756,0.261634962391437,0.023625801626087392,0.5588319396367036,0.15390118128413785,0.2872668790791586,0.5892786414823142,0.23582303311590858,0.17489832540177716,0.2617936911840455,0.2977817759205151,0.44042453289543937,0.28959045482759205,0.3921518026447791,0.3182577425276289,0.07819946455966105,0.0971701088041483
117,0.07519537497649159,0.44199066035193607,0.4828139646715723,0.6477050764655788,0.30537256057563794,0.04692236295878319,0.5403238433088839,0.18392729246116624,0.27574886422994976,0.645292783130208,0.17585607278614224,0.17885114408364985,0.3040372632781757,0.3600382191909456,0.3359245175308788,0.41169434185956827,0.2516576973338138,0.336647960806618,0.07845020778575358,0.0974401187737051
118,0.06700525429651788,0.4462469448330137,0.4867478008704685,0.6701354243587874,0.30140809616816455,0.02845647947304812,0.5404428964625354,0.19042909038130423,0.2691280131561603,0.6475959760882867,0.1841176896037368,0.16828633430797652,0.2778259188321601,0.39568948836095247,0.3264845928068875,0.39768976575103576,0.262826321657213,0.3394839125917512,0.07833509747516357,0.0974050588960308
119,0.0765805032964839,0.416345870948666,0.50707362575485,0.6718261297845017,0.2907601996121328,0.03741367060336531,0.6070841090484621,0.1440136551467486,0.2489022358047893,0.6281194491622403,0.17731229036436177,0.1945682604733978,0.3190679485363491,0.3740155703938779,0.3069164810697729,0.49502787809206206,0.2569153408380397,0.24805678106989829,0.07853115392700555,0.097675454085438
120,0.043498278812811694,0.46352912812022273,0.4929725930669655,0.6566070680743734,0.309643217747988,0.03374971417763863,0.6146870571829328,0.1546726184798208,0.2306403243372465,0.7984140934430987,0.10292428095128331,0.09866162560561793,0.3698139842937487,0.35432145285342614,0.2758645628528252,0.48069552978696906,0.2766997071718921,0.24260476304113893,0.07865738833677276,0.09767675376603284
121,0.04317388692311177,0.45514991355128354,0.5016761995256046,0.6610403651028929,0.3037769338950867,0.03518270100202044,0.5972486273681555,0.15859575484709518,0.24415561778474934,0.7860062849945243,0.10907755740468089,0.10491615760079474,0.3704647411590869,0.35031594279541267,0.2792193160455004,0.47726415803288047,0.298191439958969,0.22454440200815037,0.07869888314291766,0.09766239930244057
122,0.04238421993085003,0.4494584996742284,0.5081572803949216,0.6924701576603491,0.2874601793460397,0.02006966299361118,0.6119232084769946,0.15456411392605685,0.23351267759694863,0.7125664510181915,0.15175680392474844,0.1356767450570599,0.3611698523678065,0.3567388429816392,0.28209130465055426,0.47727261203683313,0.2803571913169056,0.2423701966462612,0.07869663515012586,0.09769067324320381
123,0.047021350735509296,0.45036050391355065,0.50261814535094,0.6857557047504099,0.2935623498940539,0.02068194535553616,0.6103100757834709,0.15802788826206818,0.23166203595446094,0.7223314974509832,0.14172229206439846,0.13594621048461833,0.3560951603541299,0.3663439399894882,0.27756089965638187,0.47951393683707977,0.2727772352796773,0.24770882788324292,0.07862586153833154,0.09768467193960707
